rating,ulasan,label
5/5,"Kami tiba di hotel sekitar pukul 10 pagi dan kami harus menitipkan tas di area resepsionis dan baru diperbolehkan check in pukul 3 sore. Namun, mereka mengatakan bahwa mereka akan mengirimi kami pesan Whatsapp jika kamar kami sudah siap lebih awal dan mereka mengirimi saya pesan teks sekitar pukul 120 siang, tetapi kami berada di mal lain untuk makan siang dan mengambil perlengkapan mandi.Kamar yang kami tempati luas dan saling terhubung sesuai permintaan. Mereka memberi kami masing-masing 2 kartu akses. AC-nya sangat bagus. Pilihan TV-nya banyak.Ada ketel, 2 pasang sandal kamar tidur. Minibarnya tidak terlalu dingin. Toiletnya memiliki bidet dan pancuran hujan dengan tekanan air yang baik dan suhu yang sesuai dengan keinginan Anda. Mereka juga menyediakan setrika dan papan setrika.Kolam renang dan resepsionis berada di lantai 7 atau 8. Gang menuju tempat parkir mobil hotel sangat sempit sehingga sebagian besar waktu kami harus memesan Grab di dekat toko Indomaret yang dekat dengan jalan utama. Sangat mudah untuk berbelanja dan malnya tepat di sebelah hotel! Sekadar informasi, jalan utama di Jalan Malioboro ditutup antara pukul 18.00-21.00 untuk berkuda, becak, dan pejalan kaki.Hotel ini berjarak 10-15 menit dari stasiun kereta Yogyakarta, tetapi jalan di luar stasiun sangat kasar dan agak sulit untuk berjalan dengan barang bawaan yang berat. Begitu Anda mencapai pertokoan di Jalan Malioboro, tidak ada masalah untuk berjalan dengan barang bawaan.",Positif
5/5,"Hotel yg sangat sangat strategis / dekat sekali dengan Malioboro, keluhan pelanggan cepat di tanggapi dan diselesaikan,ukuran kamar 36m² cukup utk sekeluarga , Room service cukup baik, Pegawai ramah dan sopan, dan Menerapkan akses control yg Aman.",Positif
4/5,"Lokasi nya  Malioboro, the best. Makanan breakfast oke, ruang makannya yg tll kecil. Kamar premiere nya bocor, sedih.. kamar family suite nya luas. proses check in kurang, sdh dtg diatas jam 3, kamar belum ready semua. Sop buntut nya enak. Wifi lemot. Free minibar. Free 2 kapsul nescafe dolce. Amenities lengkap.",Positif
5/5,"Kelebihan hotel ini terletak di lokasinya yang strategis, tepat di depan jalan malioboro dan bersebelahan dengan malioboro mall (akses ke pusat keramaian terjangkau dengan berjalan kaki).Resepsionis ada di lantai 8 (termasuk di sini ada rooftop swimming pool, restoran untuk breakfast). Pelayanan termasuk cepat. Disediakan juga welcome drink bagi tamu sambil menunggu proses check in.Ukuran kamar cukup luas, dengan penataan cukup efisien. Tersedia brankas dan kulkas/mini bar (plus side : free complimentary snack dan minuman berwarna). Yang menarik juga dalam interior kamar : kursi anyaman rotan, kursi santai warna merah (mungkin side note : perlu dicek berkala, karena sepertinya agak rapuh) dan dinding kamar mandinya cantik sekali.",Positif
5/5,"Saat menginap bertemu dengan mas firdaus dan saat buka bersama dengan teman teman kantor juga bertemu lagi dengan mas firdaus, saya nyaman dengan pelayanan staff aveta hotel malioboro yang sangat2 ramah dan membantu. Apalagi dengan mas firdaus yg ciri khas nya bikin saya tersenyum🥰🥰🥰",Positif
5/5,"Hotel ini memiliki banyak poin plus, tetapi saya juga ingin menyebutkan potensi perbaikannya. Mari kita mulai dengan poin positifnya:Kamar kami 702 sangat luas, cerah, tenang dan bersih.Ruangan itu dilengkapi dengan semua barang yang diperlukan seperti ketel, pengering rambut, brankas, lemari es, dan akses internet.Tidak seperti di hotel lain, wifi nya sangat kuat. Dua tempat tidur ganda itu sangat besar dan nyaman seperti di rumah sendiri. Pendingin udaranya berfungsi dan dilengkapi dengan menu yang mudah dimengerti.Kelemahan dari ruangan itu pastinya adalah drainase di kamar mandi. Airnya menumpuk secara permanen dan Anda harus berhati-hati agar air tidak tumpah keluar dari kamar mandi.Area sarapan di lantai 8 sangat mengagumkan. Interiornya didekorasi dengan indah dengan barang-barang asli. Makanan di restorannya lezat dan disiapkan dengan murah hati.Staf sangat membantu, selalu tersenyum dan sangat ramah.Kami telah menggunakan layanan binatu dan kami sangat senang dengan layanan ini. Binatu telah kembali setelah dua hari dan ini bagus untuk kami.Area kolam renang di rooftop terlihat bagus, cukup kecil namun kami tidak menggunakannya karena kami ingin menjelajahi kota.Jika Anda berwisata ke Yogyakarta bersama keluarga atau sendirian, tempat ini pasti menjadi salah satu lokasi terbaik. Letaknya di tengah Jalan Malioboro dimana orang banyak menikmati kota terutama di malam hari. Jarak ke stasiun kereta dekat. Di sebelahnya terdapat pusat perbelanjaan dengan banyak restoran dan gerai makanan cepat saji serta bar musik live.Apakah saya merekomendasikan hotel ini? Tentu saja ya!Kami ingin mengucapkan terima kasih kepada kru hotel karena telah menjadikan liburan kami pengalaman yang benar-benar luar biasa.",Positif
4/5,"Lokasi nya dekat dengan Malioboro, the best. Makanan breakfast oke, ruang makannya yg tll kecil. Kamar premiere nya bocor, sedih.. kamar family suite nya luas. proses check in kurang, sdh dtg diatas jam 3, kamar belum ready semua. Sop buntut nya enak. Wifi lemot. Free minibar. Free 2 kapsul nescafe dolce. Amenities lengkap.",Positif
5/5,Secara keseluruhan pengalaman bagus. Staf sangat membantu. Memesan kamar quadruple dan kamarnya besar. Ruangan itu bersih dan rapi. Hal yang perlu ditingkatkan: sarapan. Sarapannya dingin dan ada beberapa hal yang perlu ditingkatkan.,Positif
4/5,hotel ini sangat berkualitas dan ruangan kamar tidur sangat luas sekali. tempat tidur nya sangat aman tidur lalu kamar mandi sangat bagus dan terjaga. hotel ini sangat rekomendasi untuk orang orang sedang berpergian luar kota atau jalan - jalan. lalu menurut saya pelayanan ini sangat baik sekali,Positif
1/5,Satu nya keunggulan cuma lokasinya di jl. Malioboro. Sisanya nggak worth it.,Negatif
1/5,"Kamar hotel OK (bersih dengan selimut yang bau apek, rapi seolah olah semua telah dibersihlan, kasur enak dari pada tidur dilantai, AC dingin) Toiletnya Ok ( bersih dengan banyak bercak kotor dimana mana, modern) dengan sabun dan shampo yg baik, menu sarapan enak dan banyak pilihan, cuma pelayanan receptionist terlalu kaku, tidak ramah seperti robot, kalau bicara pakai masker baiknya pelan pelan karena kita tidak mengerti apa yg diucapkan sehingga tampak seperti kumur-kumur. Yg jelas pelananan nya dari semua pekerja sangat bad attitude. Rate harga terlalu tinggi, mungkin karena lagi weekend dan lagi liburan anak sekolah. Hotel ini layak diberikan penghargaan hotel dengan pelayanan terburuk ( bad service).",Negatif
5/5,"Letak hotel sangat strategis, makanan juga bervariasi ,pelayanan ramahh , terimakasih mas Noval dan mba Silvia sudah banyak membantu 🙏",Positif
5/5,"Ruangan bersih, tempat tidur bersih, kamar mandi bersih, air panas lancar. Jalan masuk hotel sempit, mobil jika berpapasan harus bergantian. Parkir cukup luas didalam. Makan pagi cukup variatif pilihannya. Resepsionis ada di lantai 8. Jadi kalo mau cek-in harus naik lift dulu ke lantai 8. Pelayanan ramah.",Positif
5/5,Sy hanya berkunjung ke temen yg nginsp di hotel ini. Hotelnya bagus. Paling usahakan ada lobi atau ruangan utk kumpul yg tdk bising dg nyanyian.😁🙏,Positif
5/5,"Letaknya tepat di Jalan Malioboro. Lebih mudah untuk berjalan keluar dari hotel ke pasar dan pusat perbelanjaan. Kamarnya bersih, dan tempat tidurnya nyaman. Layanan binatu juga bagus dengan biaya masuk akal. Sangat direkomendasikan untuk menginap di sini. Satu-satunya kendala adalah Jalan Malioboro ditutup untuk kendaraan masuk dari jam 6 sore sampai jam 9 malam, sehingga akan memakan waktu lebih lama untuk sampai ke hotel jika kembali sekitar jam tersebut. Sangat direkomendasikan untuk menginap disini jika berwisata ke Jogja.",Positif
5/5,"Lokasi tengah2 malioboro yg keluar hotel langsung pemandangan malioboro yg khas, pelayanan jg ramah",Positif
4/5,"Overall mantep banget, aku nginep di family room kamarnya bagus dan luas. Sarapannya bervariasi udah kaya hotel bintang 4 bintang 5. Kolam renangnya bagus😆Tapi, lahan parkirnya agak susah krn masuk gang. lobbynya sempit jd kalo rame mungkin agak ribet. welcome drinknya kirain kopinya kafe taunya wedang uwuh dingin pula😩",Positif
4/5,"Hotel nya lucu karna resepsionisnya Ada di lantai 8 lohh, adanya kolam renang di rooftop yang view nya langsung ke indah bgt Ada fasilitas instant coffe maker juga. Ada balkon untuk bersantai minum kopi.No Smoking hotel yaAda beberapa pilihan menu breakfast dan ada kafe kala yang pemandangannya langsung ke malioboro rekomen deh",Positif
1/5,"Saya ambil yg superior room 800rb semalam, dan extend 5 hari di kamar 505.Proses check in mendebarkan, krn saya sebut nama suami tidak ada di data CS, stlh bbrp saat ternyata ada, ok it fine.Kunci harus pakai deposit 200, sudah ✅. Saya menuju kamar utk menaruh koper. Sy balik lagi ke CS mnt kunci tambahan, diminta lagi 200 deposit. Sy tegasin dong kok bisa kan dapet satu, masa deposit lagi sih, tnyta CS berinisial R ini menganggap sy mnt kunci ketiga padahal kunci baru satu doang, tp aqirnya ga jadi deposit kedua, it oke.Sampai di kamar saya menghubungi CS, request jika membersihkan kamar, saya mau by phone saja.Lantas siang kedua saya pergi sebentar keluar, betapa terkejutnya kamar saya bersih sekali. Hebat bgt hotelnya tim house keeping bisa nyelonong masuk kamar orang seenaknya. Saya tidak pasang ""makeup room"" lho.Saya sudah ditemui oleh pihak FO manager dan diberi bbrp kompensasi.Bayangkan 5 hariiii extend, uang uda masuk ditarik juga ga bisa kan, lha kok siang kedua uda dapat kejutan spesial. Hotel aveta luar biasa tingkat kebersihannya bukan.Semoga pihak terkait dapat menemui jalan yg benar dan tidak tersesat lagi.",Negatif
5/5,"Terima kasih untuk pelayanan dan service di Aveta Hotel Malioboro, Sangat memuaskan. Lokasinya pun strategis dekat kemana2 kalau ingin berbelanja di daerah Malioboro, tinggal jalan kaki saja. Petugasnya pun ramah dan sangat sigap dalam melayani dan jika ada kendala di room. Semoga bisa kembali lagi kesini.",Positif
4/5,"Ruangan bersih, tempat tidur bersih, kamar mandi bersih, air panas lancar. Jalan masuk hotel sempit, mobil jika berpapasan harus bergantian. Parkir cukup luas didalam. Makan pagi cukup variatif pilihannya.",Positif
5/5,"First impression: WANGIII!! 😍 Setiap pindah ruangan wanginya beda-beda dan bikin betah.Tempatnya sangat strategis tepat disebelah Mall Malioboro, ada kolam renang yang estetik apalagi pas malam.Rekomen!!",Positif
5/5,"Lokasi cukup strategis, hotelnya bersih dan nyaman.Fasilitas cukup lengkap dan berfungsi dengan baik, tersedia pula restoran dan kolam renang.Untuk kamar bersih dan nyaman, air panas berfungsi dengan normal..Karyawan ramah..",Positif
5/5,lebih di tingkatkan lagi untuk housekeeping nya karena dia hanya membereskan kasur dan menambahkan fasilitas saja. dan kalo bisa balkon bisa untuk smooking room jadi ga pedlu keluar kamar dan turun untuk smooking nya👍,Positif
5/5,"Lokasinya sangat strategis di depan jalan Malioboro dan di lengkapi berbagai fasilitas khususnya kolam renangnya untuk melepas penat bagi baru melewati perjalanan panjang dan melelahkan.. bangunannya juga sangat bagus.. Sangat cocok untuk tempat menginap bareng keluarga apalagi sudah punya anak. Pelayanannya juga sangat ramah"". Breakfastnya enak""..",Positif
5/5,"Hotel strategis pelayanan sangat baik dan ramah, makanan nya pun enak"" reseptionis nya cantik"" dan ganteng"" 😊 recomen banget pokonya",Positif
3/5,"Pelayanan check in agak lama, meskipun kami sudah siap check in dari jam stengah 2, tapi kami baru bisa masuk kamar stelah tunggu stengah jam lebih. Kolam renang nyaman dan anak2 suka sekali, cuma karena bersebelahan dengan food lounge, kursi tendanya sering dipakai untuk merokok. Sampah makanan dan minuman, juga puntung rokoknya tidak segera dibersihkan, jadi terkesan kumuh. Untuk kamar tidak ada keluhan, bersih dan rapi. Oiyaa, showernya bocor, jadi kalo dipakai mandi muncrat kemana2 sampai keluar kamar mandi airnya",Negatif
5/5,"Hotel ini menawarkan kamar-kamar yang bersih, nyaman, dan dilengkapi dengan fasilitas modern seperti TV layar datar, AC, dan kamar mandi pribadi dengan shower.Hotel ini juga menyediakan fasilitas seperti restoran, bar, kolam renang, dan pusat kebugaran untuk memenuhi kebutuhan para tamu. Staf hotel yang ramah dan profesional siap membantu para tamu dengan segala kebutuhan mereka selama menginap di hotel.",Positif
4/5,"Pertama kali nyoba nginep di sini, 2 malam. Dari tempat, persis di jalan Malioboro, cuma klo bawa kendaraan parkir masuk gang kecil jadi harus hati hati. Lobby di lantai 8, tidak terlalu besar jadi klo masih nunggu bisa di lantai 1 yang jadi Resto nya. Pelayanan cukup bagus dan ramah, dengan harga yang lebih mahal dari sebelah soalnya belum dapet sarapan klo kamar biasa. Plus nya, kamar ada balkon jadi bisa sedikit ngintip rame nya Malioboro dari balkon kamar. Fasilitas hotel bintang standar 3, dengan kolam renang di rooftop. Harga makanan relatif murah dibanding sebelah dengan rasa yang lumayan enak. Untuk kamar, nyaman tapi masih kurang bersih di kasur dan sedikit di kamar mandi. Bisa ditingkatkan lagi. Overall nilai 8 dari 10. Next time nyobain yang famili klo rame rame jadi dapat balkon yang menghadap langsung Malioboro.",Positif
5/5,"Semuanya bagus dan hebat!! Lokasi, makanan, layanan.. Sangat membantu juga... Staf yang ramah.. Akan merekomendasikan hotel ini kepada orang lain... Menginap lama atau sebentar sangat direkomendasikan.. Pasti akan menginap di sini lagi.. Terima kasih banyak Aveta, salam hangat dari Malaysia",Positif
5/5,"Terletak di jalan Malioboro, jalan tersibuk di Yogyakarta, memudahkan Anda untuk berjalan-jalan di sekitar jalan Maliboro. Mereka memberi Anda 10 pakaian gratis untuk dicuci, sekeranjang buah gratis, dan beberapa makanan ringan jika Anda menginap di sana minimal 5 malam berturut-turut.",Positif
3/5,"Htl tepi jalan malioboro, jd langsung bs jalan kaki ke jln malioboro.",Positif
5/5,Utk saran saja di kamar mandi mungkin bisa disediakan gantungan baju atau handuk agar lebih mempermudah dalam menyimpan pakaian atau handuk di kamar mandi. Overall fasilitas dan pelayanan sudah oke banget,Positif
4/5,"Kamar ok lumayan luas dan letak yg strategis sarapan untuk rasa kurang walau varian banyak dikasih pinjam setrika free, vale penuh pelayan",Negatif
5/5,"Hotel yg letaknya strategis, pelayanannya baik, kamarnya cukup bersih. Senang menginap dsni bersama keluarga. Terima kasih, kami akan datang kembali.",Positif
5/5,"Tempatnya sangat nyaman dan strategis dekat dengan jalan , Di fasilitasi kolem renang. Air panas nya juga lancar, Next bakal terus nginep disini. Pertahankan terus aveta hotel buat pelayanan dan kenyamanan customer nomer 1😊",Positif
5/5,"Terletak di jantung kota Jogja, sebelah selatan Malioboro mall.Hotel yg unik.masih affordable laaaa...Semua yg datang pertama kali pasti bertanya-tanya dimana resepsionisnya.Orang-orangnya sangat helpfull. Dimintai tolong responnya cepat.Kamar luas, pilihan tontonan TV cukup. Compliment buah potong dan cake ketika sdh masuk.Juga free snack n soft drink yang tersedia di kamar dan akan diisi kembali ketika habis.",Positif
5/5,Salah satu hotel bintang 3 dengan pelayanan sekelas bintang 5. Para staff yang sangat ramah dan cekatan. Serta kebersihan yang sangat terjaga. Menu sarapan yang cukup bervariasi dan enak. Hotel ini cocok untuk dijadikan rekomendasi menginap bila ingin mendapatkan tempat terbaik di jalan Malioboro. Letaknya sangat strategis dan dekat ke pasar bringharjo dan dekat ke teras Malioboro.terus pertahankan dan perbaiki mutu pelayanan di hotel aveta.,Positif
5/5,Saat menginap bertemu dengan mas firdaus saya nyaman dengan pelayanan staff aveta hotel malioboro karena sangat ramah dan santun dan saya sangat terbantu oleh mas firdaus yg melayani saya selama di aveta hotel malioboro.. thankyou mas firdaus see you next holiday🙏🙏,Positif
5/5,"pengalaman menginap di aveta hotel adalah hal yang luar biasa, breakfastnya bervariasi dan enak, hanya saja saya mendapat kamar yang tidak ada pemandangan keluar . padahal sudah request jauh jauh hari,, it ok",Positif
5/5,"Hotel yg cukup megah, kamar bersih gaya modern. Puas sih dsini, lokasinya juga enak di sekitaran banyak yg jualan, jadi bagi yang mau hemat pun tinggal keluar dkit banyak jajanan pinggi jalan.",Positif
5/5,"lokasi hotel yang strategis jadi ga bingung untuk kemana pun dekat dan mudah untuk di akses, kamar nya bersih wangi pasti nya juga nyaman untuk beristirahat, makanan di hotel juga enak, bakal kangen sama masakan disini. top buat aveta hotel",Positif
3/5,"Untuk harga segini kurang banget,* satpam kurang cekatan ketika ada tamu keluar masuk,* letak receptionist di lantai 8, sedangkan untuk welcome drink di lantai 1, sangat disayangkan karna harus bolak balik.* untuk kunci /card key cuma ada 1,padahal hotel baru, biadanya dapet 2 jadi klo sekamar 2 orang dan yg 1 harus keluar bisa enak, karna lift juga harus pake key.* nilai plus nya, ukuran kamarnya cukup luas ya, tapi agak repot klo mau wudhu ya, untuk yg beragama islam.*klo mau ke malioboro cukup dekat, karna letaknya setelah malioboro mall.Pengalaman stay disana cuma 1hari,nyampek blm pukul 2, nunggu dulu di lantai 1,jam 2 kita naik k lt 8 untuk proses check  in, ternyata kamar blm ready, kita disuruh nunggu di lantai 1 dulu (mungkin karna lobby nya kecil ya n waktu itu ada beberapa tamu juga yg antdi proses check in) nanti di telp ketika kamar udah ready, tapi kita gag mau, kita maunya klo nunggu di lantai 1 ya nanti kuncinya dianter k lantai 1.Semoga kedepannya bisa lebih baik ya.",Positif
